order_id,total_price
8535,20.75
8949,41.25
9590,12.5
9723,35.65
10097,31.25
10173,37.25
1504,171.75
1547,36.5
1603,13.25
1604,36.25
1742,18.5
1999,171.0
2256,62.75
2346,74.25
2890,12.0
3417,85.5
3530,40.0
3537,68.25
3555,68.25
3961,20.75
3970,50.7
4554,14.5
4619,50.75
4797,25.25
5224,24.0
5336,44.75
5463,45.75
6016,49.75
6223,205.5
6475,59.5
7170,16.0
7187,20.75
7250,12.0
7262,20.75
7297,12.0
7615,12.0
7704,29.25
8371,12.25
8705,29.25
8811,16.0
9129,68.25
9794,57.5
9897,41.0
650,12.5
805,26.75
852,16.75
965,65.5
1209,47.9
1617,34.45
1723,23.65
1872,82.5
1963,49.25
2190,28.0
2261,16.0
2788,41.25
3001,70.25
3256,62.25
3397,33.0
3398,66.75
3870,71.5
4029,36.25
4401,55.45
4480,16.75
4760,48.0
5018,20.75
5620,65.0
6172,42.0
6198,73.75
6427,54.5
6595,30.7
6678,9.75
5597,68.0
7797,83.5
8004,47.5
8467,12.0
9194,61.5
9418,62.0
9427,20.75
9488,16.75
9726,51.0
9898,70.5
9922,60.5
53,27.5
1710,40.75
1994,52.25
2025,33.0
2134,42.25
2151,33.25
2177,35.5
2181,32.7
2400,12.0
2460,12.0
2488,74.75
2533,12.75
2819,33.25
3334,38.45
3493,66.75
3519,36.45
3545,32.75
3971,52.75
3973,70.45
4253,37.5
4412,29.25
4462,16.0
4668,36.75
4778,12.75
5360,20.25
5568,12.0
5717,61.25
5971,43.75
6117,66.75
6379,36.75
6834,36.75
6990,37.0
7111,12.5
7113,16.0
7342,22.5
7826,56.5
8073,57.5
8326,20.75
8709,33.95
8870,33.0
8875,66.5
9000,36.75
9144,29.5
9608,34.7
9681,16.25
9873,37.0
9966,65.75
10033,65.25
245,41.5
285,20.75
1018,44.5
1370,28.0
1864,12.5
1879,24.0
3165,41.25
3222,38.25
3643,67.5
3690,37.25
3755,20.75
4076,27.5
4120,29.5
4494,32.75
4660,20.25
4683,24.75
4962,36.5
5115,12.5
5121,50.5
5394,40.0
5508,42.75
5749,63.25
5982,20.25
6246,30.0
6291,40.4
6372,41.5
6411,32.5
6607,38.45
7168,18.5
7365,12.75
7449,16.75
7624,59.75
7727,17.95
7760,62.0
7999,45.25
8005,16.5
8085,20.25
8091,41.0
8107,44.5
8403,26.5
9017,12.0
9217,36.0
9233,41.0
9306,16.5
9936,59.75
9990,33.25
10031,32.75
92,152.25
231,45.25
398,9.75
450,12.0
471,12.75
834,63.25
1262,12.0
1558,41.25
2356,12.0
2523,70.7
2922,45.75
3270,20.25
3318,32.75
3332,20.25
3593,74.25
3840,32.25
3846,25.75
3887,145.95
4108,72.25
4193,16.25
4288,45.5
4353,21.0
4406,49.5
4610,12.5
5020,20.75
5428,16.5
6545,30.25
6562,56.25
6719,16.5
6947,16.5
6974,62.0
7005,12.75
7089,44.25
7259,24.5
7598,29.0
7808,50.0
7832,16.5
7870,12.75
7924,32.5
8101,34.2
8247,66.75
8513,48.5
8679,37.0
8736,12.5
8757,157.25
8957,33.25
9010,49.25
9048,39.25
9136,16.25
9147,12.25
9150,12.75
9199,20.75
10140,44.25
10004,22.5
122,16.5
293,24.75
294,58.25
380,33.0
615,35.25
660,29.25
869,37.25
1177,25.75
1471,66.95
1564,70.5
1766,16.0
1950,20.5
2176,20.25
2254,172.15
2643,31.25
3050,78.75
3142,61.75
3382,49.0
3701,17.95
3928,56.4
4023,45.25
4046,31.25
4172,14.75
4381,64.0
4636,33.25
5218,61.25
5397,69.75
6162,41.25
6222,34.75
6253,47.0
6724,70.65
6792,20.75
6955,16.75
7112,41.25
7230,18.5
7484,25.5
7596,20.5
7732,13.25
7749,65.0
7892,12.75
7964,47.0
8051,22.5
8155,16.25
8317,23.65
8497,41.5
8525,29.75
8610,40.75
8637,16.0
8746,28.75
8802,17.95
9041,16.75
9195,37.5
9262,16.0
9362,39.0
9738,20.25
9910,15.25
10066,71.45
9802,32.75
108,57.75
117,36.75
247,42.0
482,49.25
576,40.75
612,65.5
671,12.75
968,22.5
1077,16.75
1399,66.0
1674,18.5
1741,12.25
1997,12.0
2236,45.75
2326,61.75
2650,65.25
2884,32.5
3034,55.25
3158,10.5
3184,20.25
3190,30.5
3258,37.75
3344,32.75
3500,45.25
3617,61.75
3704,10.5
4008,36.75
4322,48.75
4630,68.0
4678,20.75
5249,45.75
5370,16.5
5815,20.5
6390,69.75
6560,32.75
6628,41.0
6641,12.5
6802,37.5
7432,49.5
7979,36.75
8366,64.5
8456,10.5
8648,45.75
8838,42.5
8976,15.25
9315,36.75
9445,74.75
9507,66.5
9769,10.5
10112,28.5
86,16.5
605,38.0
627,36.5
683,50.0
1460,16.5
2073,158.75
2119,20.5
2279,17.95
2586,28.75
2623,12.0
2675,254.5
2715,66.5
2872,20.75
3654,216.25
3872,45.25
4361,20.5
4471,57.25
4568,41.5
4777,30.75
4855,25.5
5549,20.75
5585,47.75
6113,20.25
6281,16.5
6363,68.5
6580,20.75
5442,20.75
7260,70.25
7346,41.5
7557,58.5
7608,20.5
7622,48.75
7684,60.75
7708,16.5
7767,25.0
7817,20.75
7958,20.75
8001,12.0
8165,36.75
8519,61.75
8762,16.5
9055,54.5
9372,42.25
9684,30.75
10008,20.75
10087,37.5
58,31.0
261,23.65
281,12.25
461,27.25
816,41.0
821,18.5
929,18.5
949,36.25
1291,61.5
1583,33.25
1708,16.5
1755,31.0
1973,14.75
2109,30.5
2511,49.25
2609,64.25
2653,41.599999999999994
2670,78.95
2834,20.75
3135,20.75
3178,12.5
3531,12.5
3678,22.25
4002,38.7
4089,78.85
4122,53.0
4194,40.95
4344,30.0
4783,41.25
4897,10.5
5138,60.5
5174,33.5
5779,14.75
5814,20.25
5882,74.25
6226,35.0
6642,53.5
6804,35.25
6890,24.75
6933,12.75
7184,12.75
7459,28.5
7522,23.65
7588,20.75
8122,62.5
8226,101.5
8293,36.75
8415,20.75
8463,67.25
8978,16.25
9103,12.5
9123,37.25
9190,35.25
9215,37.5
9404,39.25
10044,20.25
10069,53.75
394,202.75
741,16.0
877,17.95
1057,25.75
1244,67.65
1578,78.95
1591,55.75
1886,20.25
1925,26.25
2043,12.0
2175,18.5
2259,16.5
2413,12.75
2574,41.5
2608,20.75
2632,37.0
2908,12.0
2918,37.5
3065,54.0
3099,16.75
3192,14.5
3668,51.25
3843,32.75
3873,21.0
4248,24.0
4398,16.75
4507,57.5
4732,206.45
4996,16.75
6510,69.5
6629,54.0
6892,31.25
7148,38.7
7360,41.0
7673,30.5
8147,40.5
8995,12.0
8999,24.25
9102,176.0
9301,37.5
9320,41.0
9365,34.45
9387,20.5
9611,20.75
9776,77.75
9872,20.75
360,43.25
416,20.25
437,16.75
751,58.75
1122,65.75
1129,44.25
1248,12.5
1264,36.75
1321,43.0
1628,57.599999999999994
2007,33.0
2457,20.5
2594,28.0
2641,62.7
2645,33.25
2743,16.0
2987,59.5
3009,53.5
3085,11.0
3217,60.75
3736,65.0
3813,12.0
3900,67.25
5088,29.25
5278,28.0
5317,187.75
5423,50.7
5476,20.75
5638,58.25
5659,37.5
5777,32.75
5997,61.75
6027,33.5
6303,41.25
6630,29.25
6861,12.0
6871,28.5
6893,33.75
7053,32.5
7065,16.25
7602,70.0
7651,57.5
7788,56.9
8067,44.95
8131,40.75
8260,39.0
8484,57.75
8752,52.75
9254,32.5
9629,33.0
9673,36.25
9757,11.0
10027,33.25
10036,51.25
511,18.5
616,36.75
731,28.25
1080,66.0
1363,59.0
1561,20.75
2240,36.15
2352,27.75
2589,20.25
2761,76.0
2792,20.25
3232,64.95
3253,14.5
3751,64.5
3851,45.75
3918,57.0
4090,33.5
4434,16.0
4807,30.7
5146,41.25
5381,16.25
6233,12.0
6496,41.0
6749,16.75
7034,12.75
7173,20.25
7203,12.5
7486,20.25
7549,52.75
7713,152.75
7859,12.25
8204,60.0
8210,32.75
8363,28.75
8459,252.0
8489,33.0
8550,49.7
9092,27.25
9135,48.5
9294,26.5
9298,34.2
9355,25.5
9620,12.75
9704,20.75
9753,12.0
204,20.75
363,40.5
399,68.25
665,28.75
673,37.5
865,12.0
1096,285.15
1146,16.5
1595,32.25
1996,46.75
2050,60.25
2212,15.25
2501,20.75
2919,61.5
3349,39.5
3472,16.5
3475,12.75
3542,12.0
3815,16.5
3859,23.65
5075,24.5
5222,24.25
5785,33.5
5935,35.0
6157,20.5
6272,15.25
6543,38.45
7411,52.5
7594,20.75
7718,73.5
7957,12.0
8120,54.0
8750,20.75
8783,20.75
8932,72.75
8984,16.0
9174,20.75
9323,68.75
9337,12.0
9697,16.0
9719,45.5
9920,64.5
9931,14.5
9952,25.0
10100,12.0
81,20.75
832,16.5
896,39.25
1005,33.0
1035,65.5
1037,57.25
1123,27.25
1163,12.75
1181,20.75
1268,53.75
1293,11.0
1560,41.25
1702,12.75
1763,17.95
1983,16.5
2289,65.5
2384,20.75
2405,16.5
2425,20.75
2452,44.25
2577,34.75
2614,35.95
2985,24.5
3359,21.0
3612,16.5
3657,30.75
3799,45.5
4077,147.75
4081,20.75
4214,20.75
4487,65.75
4612,16.0
5524,148.5
5560,68.25
5765,16.0
5780,40.25
6341,16.25
6698,20.75
7082,19.5
7210,68.75
7225,32.0
7359,65.75
8146,28.75
8384,12.0
8499,33.0
8549,25.5
8774,16.0
7538,16.75
9065,28.45
9206,25.5
9491,16.0
9694,99.5
10175,61.5
33,32.75
114,27.5
242,53.0
350,58.0
366,20.5
430,28.25
540,20.75
622,37.25
682,20.75
708,17.95
778,64.5
916,77.5
1050,12.0
1317,20.75
1582,68.75
1646,61.75
1744,53.5
2897,39.0
2986,36.75
3257,41.25
3564,37.0
3589,153.0
3906,25.5
4092,33.95
4098,31.25
4156,16.75
4391,63.0
5419,31.0
5631,20.75
5646,61.0
5687,48.75
5812,16.5
5908,58.0
5921,9.75
5947,54.75
6187,16.75
6259,42.5
6263,17.95
6290,25.25
6487,35.0
6782,70.7
6865,12.5
6927,69.25
7071,16.0
7290,68.2
7613,53.25
7648,12.0
7806,26.5
8277,65.5
7730,28.75
9037,242.45
9116,36.25
9218,20.75
9242,45.25
9503,20.75
9758,12.0
9779,18.5
9960,48.25
10049,16.5
10139,69.75
213,17.95
291,69.0
536,44.4
759,20.25
1127,43.5
1179,20.75
1256,12.5
1594,12.75
2074,31.75
2266,12.0
2560,23.65
3557,20.75
3827,45.25
4056,55.75
4091,32.75
4337,31.25
4875,39.5
4943,16.75
5237,20.75
5344,76.9
5451,39.25
5505,23.65
5507,18.5
5530,12.0
5578,12.5
6005,12.75
6495,68.75
6674,36.75
7409,16.5
7518,60.0
7554,33.5
8048,26.5
8062,12.0
8664,24.75
8698,81.0
8799,12.0
8853,24.0
8855,104.2
8912,29.0
9326,16.5
9384,45.25
9603,56.7
9705,175.0
9870,20.75
9894,61.0
9934,16.5
10050,28.0
555,23.25
592,48.0
679,79.4
739,12.0
958,15.25
1162,24.75
1183,36.0
1410,37.0
1479,43.9
2553,12.0
2680,16.75
2861,12.0
2944,39.0
3017,18.5
3169,51.25
3306,20.75
3319,16.25
3533,54.7
3673,43.9
3735,55.0
3965,12.75
4017,10.5
4185,20.25
4424,18.5
4454,33.25
4727,56.75
4771,72.5
4772,33.0
4947,32.75
5330,58.0
5357,33.25
4927,69.6
5438,13.25
5610,16.75
5970,33.0
6146,30.5
6394,57.5
6412,24.0
6516,71.0
6551,12.0
6673,44.25
6697,78.0
6836,16.25
7060,20.25
7178,20.5
7757,16.5
7997,40.75
8027,17.95
8050,41.5
8096,40.4
8100,57.75
8192,49.0
8561,61.25
8770,58.0
9046,20.75
9411,28.5
9793,62.5
10056,12.0
150,12.5
277,14.75
526,39.25
794,16.0
952,60.75
1126,12.75
1478,60.75
1672,20.75
2082,11.0
2225,12.25
4143,12.75
4209,33.0
4581,20.75
4707,28.0
4958,16.0
5175,55.0
5375,20.75
5465,46.7
5674,40.25
5680,32.75
5698,21.5
6018,66.45
6383,58.25
6462,16.0
6511,12.0
6646,16.0
7617,39.25
7751,28.25
7763,26.75
7812,59.75
8252,38.25
8434,28.25
8655,20.75
8866,62.5
8905,53.0
8986,37.5
9029,12.0
9185,20.75
9331,253.7
9458,16.75
9641,23.5
9711,20.5
9773,60.75
9955,12.5
170,16.5
382,28.75
393,28.5
566,20.75
593,41.5
654,57.0
687,16.75
860,28.75
1507,12.5
1622,44.4
1923,32.75
1969,10.5
2023,17.95
2771,12.5
2813,89.2
2836,16.0
3245,20.25
3455,41.25
3857,12.5
4096,20.75
4298,37.25
4299,16.75
4488,75.45
4625,70.75
4733,65.0
5098,20.75
5227,41.0
5341,16.5
5455,23.65
5856,20.5
5892,45.25
6078,65.95
6287,16.0
6633,32.5
6671,48.5
6696,64.25
6924,12.5
7102,36.75
6566,16.75
7258,24.0
7535,14.75
7647,83.25
8134,57.0
8163,12.5
8254,30.0
8320,28.75
8517,167.45
8618,54.5
8686,10.5
8738,76.75
9346,16.75
9424,59.7
9471,55.0
9855,58.0
9896,12.0
10101,12.5
178,20.75
519,12.5
1173,29.95
1202,12.0
1597,20.75
1599,31.0
1612,36.75
2170,18.5
2386,22.5
2433,62.5
2446,20.75
2489,16.0
2606,37.5
2681,20.75
2804,28.75
2885,37.25
3059,28.75
3188,20.75
3230,33.25
3367,12.5
3381,36.25
3394,49.25
3574,46.9
3717,29.25
4011,20.75
4252,18.5
4558,25.5
4757,12.75
4787,12.5
4873,16.75
5125,12.0
5132,34.45
5148,16.75
5688,16.75
6165,12.5
6302,12.75
6377,54.95
6902,16.5
6928,16.5
7043,16.0
7274,66.0
7493,57.5
7586,74.75
7635,12.5
8032,12.5
8315,20.75
8375,41.0
8512,36.75
8515,16.25
8646,20.75
8859,12.0
9120,47.65
9178,63.25
9317,18.5
9566,33.0
9600,36.75
9831,45.25
9973,20.25
9986,16.5
10037,16.5
48,70.25
153,16.0
259,15.25
1186,38.7
1319,47.0
1914,9.75
2083,12.75
2132,60.9
3269,47.5
3835,20.75
3862,16.5
4367,16.75
4574,12.5
4957,20.75
5009,41.5
5033,28.75
5090,27.25
5915,37.5
6031,36.0
6215,61.25
6229,52.75
6370,44.25
6815,77.75
6973,26.5
7036,12.5
7061,16.75
7393,35.65
7456,47.75
7706,48.25
7759,20.5
7776,12.0
7965,186.25
7982,33.25
8171,12.5
8385,16.25
8406,26.5
8452,137.25
9203,20.25
9435,33.0
9854,16.5
9907,12.75
9924,54.0
10024,32.75
10086,41.5
217,28.0
500,16.0
833,24.0
950,16.75
1225,22.0
1390,20.75
1430,63.25
1581,35.95
1640,12.0
1768,20.75
1881,25.75
1980,20.5
2302,39.0
2624,32.5
2912,69.5
3062,12.5
3362,16.5
3598,20.75
3792,32.75
3820,20.75
3869,74.5
4715,43.2
5225,37.75
5736,54.0
5930,97.5
6274,11.0
6519,44.0
6598,16.25
6828,29.25
6932,37.25
6953,146.45
7074,70.0
7226,33.25
7454,48.75
7571,20.25
7810,29.25
7848,36.75
8014,37.5
8117,15.25
8195,32.5
8886,16.25
8981,16.75
8983,57.75
9064,38.75
9309,16.0
9327,16.0
9463,248.75
9584,12.75
9801,52.0
9803,60.5
9879,16.0
9885,37.25
10026,16.25
141,16.0
148,12.0
173,53.0
180,41.25
240,14.75
243,33.0
515,41.0
643,16.0
1044,25.5
1217,12.75
1413,55.75
1891,78.25
2133,20.25
2141,14.5
2450,28.5
2541,28.5
2592,12.0
2837,12.25
2932,57.5
3229,30.75
3968,70.25
4016,36.75
4102,32.75
4909,12.75
4994,25.75
4448,20.25
5445,20.75
5518,25.25
5591,9.75
5782,33.5
5955,59.45
6177,14.5
6485,20.75
6547,16.5
6937,20.75
7081,20.75
7106,20.25
7144,62.0
6593,37.5
7358,32.25
7430,20.75
7511,20.75
7857,29.95
7891,127.0
8102,12.25
8118,12.5
8726,25.75
8784,28.5
8902,28.75
9283,131.5
9419,16.5
9884,25.5
10176,53.25
97,12.0
159,34.7
209,20.75
239,37.5
377,34.0
783,52.75
867,27.0
992,16.5
1204,56.75
1212,27.25
1320,31.25
1531,10.5
1643,45.5
1760,12.0
2070,40.5
2125,16.5
2186,14.5
2265,59.5
2383,52.0
2984,36.75
3119,16.0
3320,32.75
3525,49.75
3731,14.75
3795,32.25
3834,51.25
3856,66.2
3897,11.0
4241,32.75
4675,23.0
5005,12.5
5099,63.0
5111,53.5
5155,32.5
5460,16.75
5678,12.5
5760,74.25
5932,12.0
6053,16.5
6128,37.0
6888,126.75
7011,32.5
7355,20.75
7436,14.75
7626,60.25
7940,17.95
7988,20.75
8197,12.75
8539,36.75
8755,33.5
9318,71.95
10025,25.5
10095,37.0
304,30.75
316,27.0
427,20.25
589,40.5
642,78.5
812,26.75
1081,18.5
1221,22.5
1332,17.5
1411,38.75
1575,11.0
1602,37.0
1724,12.5
1907,12.0
2052,72.35
2858,37.5
3028,20.25
3101,70.95
3234,165.65
3392,76.9
3822,16.5
4042,41.0
4068,60.75
4304,16.0
4820,20.25
4903,33.25
5109,56.5
5208,27.25
5511,16.75
5541,46.0
5652,12.5
5798,59.75
5843,20.75
5854,20.75
5954,30.5
5962,12.5
5987,20.75
6174,20.75
6432,38.7
6592,189.75
6644,18.5
6824,12.0
7200,57.75
7389,20.75
8064,65.25
8211,24.5
8234,12.25
8329,70.25
8395,12.0
8465,37.5
8711,20.75
8982,10.5
9068,20.75
9140,66.5
9426,37.5
10081,36.25
67,20.75
106,41.0
158,33.5
402,34.45
457,53.5
811,16.0
1180,42.15
1450,71.25
1789,47.5
1869,66.5
2032,16.0
2053,51.15
2244,12.0
2445,50.75
2544,54.0
2876,80.75
2879,70.25
2968,32.25
3025,12.0
3225,20.5
3435,16.5
3697,48.75
3812,52.5
4149,35.25
4283,28.0
4516,13.25
5066,216.75
5201,86.25
5385,18.5
5456,13.25
5470,65.5
5509,17.5
5719,66.75
5741,12.5
6014,30.45
6279,20.5
6748,66.5
8578,28.0
8651,34.5
8766,28.0
9148,24.75
9691,16.5
9811,12.0
9969,18.5
84,15.25
236,36.5
407,49.75
547,12.0
792,141.7
1034,133.75
1132,58.95
1169,49.75
1174,33.25
1274,238.7
1289,36.75
1313,15.25
1406,12.0
1534,53.25
1813,38.75
2358,33.25
2528,30.5
2529,59.7
3235,20.75
3289,80.75
3374,41.25
3502,66.5
3505,45.25
4064,148.25
4294,33.0
4359,44.75
4545,12.0
4618,15.25
4654,12.0
4742,61.25
4750,48.5
4799,38.7
4950,54.4
4965,32.75
5731,53.75
6030,78.25
6414,37.0
6442,16.0
6470,57.25
7042,32.25
5581,53.75
7604,14.75
7705,25.5
7929,74.25
7930,16.75
7974,33.5
8063,27.0
8468,48.0
9373,16.75
9613,24.25
9657,16.0
9669,67.5
9733,16.5
9747,29.5
266,16.5
497,12.0
922,49.5
1732,49.25
2222,53.25
2299,37.0
2439,41.25
2617,20.75
2664,32.75
2945,44.5
3016,28.5
3127,57.5
3407,20.75
4038,33.0
4473,16.5
4684,16.75
5431,63.5
5635,12.5
5689,182.25
6077,16.0
6231,12.0
6273,68.0
6765,67.45
6968,36.75
6975,32.25
7030,51.5
7049,36.75
7088,21.0
8115,34.45
8554,12.75
9085,63.0
9579,37.25
9999,32.75
10029,33.25
143,121.75
322,74.25
564,45.25
567,184.25
648,30.45
777,36.75
849,61.5
1048,20.25
1447,27.25
1727,33.25
1944,31.25
2865,16.0
3123,32.75
3201,82.25
3426,32.75
3634,48.75
3841,33.25
4536,17.95
4679,16.75
4938,56.75
4984,30.75
5159,16.5
5564,52.75
6017,70.0
6042,121.5
6056,16.25
6075,39.25
6312,33.5
6525,20.75
6561,37.0
6587,20.75
7057,17.5
7070,36.75
7619,65.5
7881,24.0
8180,16.5
8997,11.0
9175,49.0
9678,18.5
9860,49.25
9883,64.25
9937,28.75
9945,20.75
9959,40.0
79,52.25
490,44.0
494,77.45
715,45.0
864,152.5
893,17.95
1155,16.5
1368,29.5
1466,22.5
2401,73.25
2418,16.5
2546,12.0
2724,49.0
2855,69.75
3041,74.75
3071,67.0
3150,18.5
3231,34.45
3308,28.75
3364,69.75
3569,12.0
4049,54.099999999999994
4335,20.25
4523,20.5
4553,16.75
4851,12.0
4880,53.75
4907,47.75
4932,36.75
5050,36.5
5409,24.0
5598,57.0
5622,29.0
5697,52.75
5774,44.0
5981,28.25
6138,28.75
6184,32.25
6193,12.5
6296,58.0
6590,16.0
6685,69.5
6774,12.5
6936,29.5
7125,59.25
7314,17.95
7468,12.0
7509,27.25
7517,36.75
7794,28.25
8666,37.0
8796,29.25
9168,69.5
9198,16.5
9644,32.25
9750,66.5
9836,64.2
9869,20.25
10007,68.15
10121,41.5
9,143.25
24,57.75
313,16.0
336,20.75
444,14.75
465,12.0
562,16.75
701,23.0
1011,11.0
1194,37.25
1787,47.75
1818,32.75
1826,67.2
1960,12.5
2147,67.0
2184,51.65
2563,57.25
3486,12.0
3703,60.65
4326,24.5
4453,20.75
4485,36.75
4524,29.0
4813,20.5
5103,12.5
5123,57.0
4658,12.75
5486,41.25
5939,52.75
5949,63.25
5958,12.75
6289,57.25
6654,12.0
6994,32.5
7104,16.5
7127,32.75
7514,50.0
7558,53.5
7942,20.75
8529,12.0
8598,66.0
8806,57.0
8877,16.5
9286,37.5
9481,30.5
9482,44.75
9658,53.5
9668,16.5
10141,28.0
10159,35.25
212,20.5
346,55.0
480,12.5
757,69.75
1467,20.75
1495,37.0
1596,33.25
1638,73.75
1684,96.25
1718,58.5
1902,29.95
2101,60.65
2172,70.1
2829,46.25
2881,54.0
2959,13.25
3088,28.5
4129,18.5
4260,37.5
4324,12.0
4340,36.75
4766,26.75
5166,45.75
5347,51.5
5386,113.0
5948,20.25
6343,16.5
6434,37.5
7294,37.75
7457,10.5
7665,36.75
8076,28.0
8316,20.25
9601,20.75
10106,31.0
10151,16.5
10161,41.5
32,69.25
116,18.5
405,20.25
509,20.75
624,32.75
781,78.25
1353,32.75
1653,32.25
1752,33.25
1867,16.5
2071,16.0
2434,12.5
2526,29.95
2549,12.5
2753,50.45
3064,41.5
3356,16.75
3400,20.75
3430,42.0
3783,61.75
3830,10.5
4134,38.45
4351,62.75
4451,36.75
4588,12.0
4611,183.0
5242,16.0
5302,12.75
5671,29.25
5685,16.75
5772,32.75
6743,39.25
7158,33.95
7692,36.75
7807,25.75
8075,16.75
8141,16.5
8207,33.5
8335,16.5
8508,71.0
8843,40.75
9040,43.45
9574,75.0
9760,14.5
10084,53.0
10102,66.0
152,59.5
186,82.5
299,28.0
314,80.0
513,70.7
780,32.5
907,12.25
1529,32.75
1824,28.75
1934,16.75
2260,64.9
2333,70.0
2417,64.95
2419,16.25
2565,43.75
2663,32.75
3011,16.5
3012,74.75
3030,69.5
3066,27.75
3275,25.5
3317,35.0
3383,12.0
3671,57.25
3706,20.5
3759,20.75
3831,20.75
3986,12.5
4620,12.5
4749,23.75
5301,32.25
5332,64.5
5391,61.5
5533,16.0
5693,22.25
6035,12.25
6247,36.75
6401,24.0
6787,63.75
6913,41.5
7008,36.75
7298,61.25
7448,24.5
7575,16.0
7744,41.5
7991,48.5
8002,79.25
8201,32.5
8422,36.75
8807,16.0
8848,32.75
9061,37.5
9163,191.25
9492,16.5
9674,44.7
10094,34.75
10170,62.5
88,18.5
134,45.25
358,16.5
538,20.75
803,16.5
806,20.75
945,67.7
1015,20.75
1484,41.5
1555,20.25
1754,67.0
1774,20.75
2327,41.25
2887,41.5
3029,61.25
3146,63.45
3331,16.5
3695,20.5
4034,62.25
4265,40.5
4515,37.0
5424,35.5
5534,41.5
5822,12.75
6135,65.5
6691,16.0
6818,73.25
6960,31.25
7001,12.0
7023,30.75
7118,64.75
7465,12.0
7551,32.75
7693,12.5
7809,32.25
8217,37.25
8863,29.25
9004,53.0
9467,28.25
9501,74.25
9506,110.25
9846,36.75
9938,11.0
10113,25.5
10144,16.0
1,13.25
149,16.0
318,74.0
391,16.0
793,20.75
899,46.25
1024,20.75
1085,51.5
1150,219.75
1778,10.5
1937,16.25
2228,37.0
2331,37.0
2697,62.5
2777,12.75
3219,37.0
3341,24.0
3467,40.5
3730,28.75
4025,62.5
4170,48.75
4230,16.25
4328,20.25
4585,12.0
4700,17.5
4910,12.5
5031,38.25
5122,33.25
5253,16.75
5368,70.0
5422,32.75
5889,29.25
6242,24.5
6362,12.75
6660,62.7
6793,29.0
6885,49.5
7310,12.0
7573,54.9
7710,20.75
7768,16.5
7883,12.75
7993,20.75
8193,20.75
8488,49.75
8572,33.0
8645,11.0
8665,41.5
8895,53.0
8919,14.75
9189,20.75
9400,36.15
9627,16.75
9662,71.7
105,52.75
237,12.0
289,18.5
550,32.0
646,31.25
774,32.75
1042,11.0
1168,16.0
1780,20.75
1859,20.75
1896,20.75
2021,68.5
2492,12.75
3132,47.45
3189,178.75
3387,44.75
3411,16.5
3439,21.0
3442,41.5
3492,41.0
3632,15.25
3644,16.5
3694,16.25
3768,20.75
3787,50.7
3878,10.5
3948,16.75
4135,41.5
4211,44.4
4274,17.95
4743,12.5
4913,16.5
4939,62.0
5245,16.5
5405,60.75
5626,36.0
5725,31.25
5876,16.75
5917,20.75
5992,48.25
6065,33.95
6454,20.5
6873,62.25
6977,12.0
7410,31.25
7426,32.5
7819,12.0
8018,41.25
8544,28.5
8616,12.0
8694,33.5
8973,20.25
9454,16.0
9529,20.75
9649,66.25
9845,16.25
9850,37.25
10130,20.75
20,30.5
561,12.5
600,61.95
680,29.0
1065,74.25
1220,16.25
1281,16.25
1376,20.75
1948,50.25
2285,20.75
2345,16.25
2830,16.75
2995,12.0
4048,76.65
4218,20.75
4293,20.5
4518,29.25
5202,134.5
5448,49.25
5707,71.5
5999,70.0
6022,12.0
6043,20.75
6084,16.5
6132,37.0
6416,44.4
6530,28.0
6569,28.0
7443,41.0
7503,46.45
7603,25.5
7837,36.0
8015,53.25
8028,63.2
8156,20.75
8270,78.5
8294,20.5
8537,70.5
8602,49.5
9370,37.0
9819,18.5
305,44.0
325,24.0
818,43.5
1014,63.75
1088,85.75
1309,12.0
1342,16.75
1731,12.25
1748,12.75
1895,70.25
2455,64.75
2556,33.25
2754,51.65
2939,29.25
3698,36.25
3964,33.95
3985,54.0
4083,53.5
4354,38.0
4623,218.65
4722,64.0
5094,35.25
5139,20.25
5288,16.5
5401,16.5
5447,41.25
5488,41.5
5611,37.0
6365,16.5
7471,11.0
7669,32.5
7913,28.95
7995,37.5
8086,36.25
8236,20.75
8297,16.75
8555,12.0
8792,36.5
9366,49.25
9438,9.75
9666,16.5
9741,20.75
342,41.0
454,16.5
472,37.75
681,20.75
769,14.75
859,65.5
1072,45.25
1587,15.25
1650,70.25
1701,16.0
1986,77.75
2120,16.0
2514,31.25
2634,30.45
2742,29.25
3124,49.2
3180,20.75
3265,54.25
3714,16.5
4303,37.5
4586,16.0
4705,16.75
4726,29.5
5124,57.75
5160,73.25
5356,32.25
6073,32.5
6199,57.25
6225,12.25
6322,41.0
6450,41.0
6554,62.15
6409,12.0
7526,20.75
7851,20.25
8435,24.5
9236,12.0
9277,18.5
9287,64.65
9651,33.5
9826,20.75
9877,20.75
9889,77.15
142,16.0
516,40.75
960,41.5
1031,37.0
1226,57.95
1338,54.5
1745,68.65
1811,35.0
1837,73.5
1952,20.25
2220,12.0
2850,20.75
2894,12.0
3086,16.0
3143,32.75
3267,24.5
3311,75.75
3313,16.0
3440,70.25
3445,48.5
3621,9.75
3732,36.75
3885,16.0
4033,16.75
4164,14.75
4302,12.5
4320,48.25
4544,67.25
4841,105.2
4861,33.25
4911,71.0
4991,37.25
5141,43.75
5284,73.25
5299,20.75
5531,20.75
5545,25.5
5702,53.5
5923,16.0
6640,16.5
6726,73.75
6738,48.5
6775,12.75
6790,47.5
7199,24.5
7254,20.75
7442,66.0
7458,77.5
7500,26.25
